"idC" "idL" "idD" "id" "year" "DOY" "sp" "tree" "phase" "date" "TWood" "type" "Cells" "X" "Y" "Area.zone" "Area.v" "X.v" "Y.v" "Feret.v" "FeretX.v" "FeretY.v" "FeretAngle.v" "MinFeret.v" "X.cor" "Y.cor"
903 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 170.532 1832.781 572852.466 NA NA NA NA NA NA NA NA 158.324919159853 1824.42761813865
904 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 184.481 1837.315 572852.466 NA NA NA NA NA NA NA NA 172.331383420778 1828.78086013829
905 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 35.92 1839.407 572852.466 NA NA NA NA NA NA NA NA 23.8098573512087 1832.79377416257
906 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Fibers" "05_Mature Fibers" 157.28 1840.105 572852.466 NA NA NA NA NA NA NA NA 145.168736142394 1831.92237153093
907 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 119.616 1843.243 572852.466 NA NA NA NA NA NA NA NA 107.548463803447 1835.54715416489
908 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 106.713 1845.336 572852.466 NA NA NA NA NA NA NA NA 94.6736079014192 1837.80683190785
909 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 22.319 1846.382 572852.466 NA NA NA NA NA NA NA NA 10.3001904860703 1839.94406976436
910 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 136.704 1846.382 572852.466 NA NA NA NA NA NA NA NA 124.675626420301 1838.46492140986
911 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 169.834 1850.915 572852.466 NA NA NA NA NA NA NA NA 157.861473970173 1842.56912795885
912 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Vessel" "07_Mature Vessels" 64.167 1851.09 572852.466 3215.15 70.114 1849.343 73.074 563 11610 125.188 56.522 52.205572078313 1844.11052648543
913 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 36.617 1852.31 572852.466 NA NA NA NA NA NA NA NA 24.673651817828 1845.68668217897
914 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 187.969 1853.705 572852.466 NA NA NA NA NA NA NA NA 176.031036015688 1845.12438529895
915 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 151.7 1853.705 572852.466 NA NA NA NA NA NA NA NA 139.765068573291 1845.59339112724
916 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 169.137 1857.541 572852.466 NA NA NA NA NA NA NA NA 157.250215135104 1849.2035870654
917 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 124.847 1861.029 572852.466 NA NA NA NA NA NA NA NA 113.009022775384 1853.26402332155
918 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 100.436 1862.424 572852.466 NA NA NA NA NA NA NA NA 88.6181030338447 1854.97457298811
919 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 17.786 1862.772 572852.466 NA NA NA NA NA NA NA NA 5.97951374034621 1856.39131699479
920 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 108.806 1862.772 572852.466 NA NA NA NA NA NA NA NA 96.9919032908442 1855.21430879244
921 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 180.645 1863.121 572852.466 NA NA NA NA NA NA NA NA 168.829409649676 1854.63430694344
922 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 33.13 1863.47 572852.466 NA NA NA NA NA NA NA NA 21.3312568406328 1856.8908405506
923 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 189.712 1866.609 572852.466 NA NA NA NA NA NA NA NA 177.94075595449 1858.00476707727
924 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 102.18 1877.768 572852.466 NA NA NA NA NA NA NA NA 90.5603752952488 1870.29473781955
925 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 15.344 1878.466 572852.466 NA NA NA NA NA NA NA NA 3.74066196541149 1872.11558304221
926 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 110.898 1879.163 572852.466 NA NA NA NA NA NA NA NA 99.2956855407282 1871.57688598386
927 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 38.71 1879.512 572852.466 NA NA NA NA NA NA NA NA 27.1182344199995 1872.85934249962
928 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 26.155 1879.512 572852.466 NA NA NA NA NA NA NA NA 14.5642841804203 1873.02169514718
929 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 93.81 1879.861 572852.466 NA NA NA NA NA NA NA NA 82.2181403757791 1872.49579791605
930 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 52.659 1885.789 572852.466 NA NA NA NA NA NA NA NA 41.147237961266 1878.95543876191
931 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 190.759 1886.486 572852.466 NA NA NA NA NA NA NA NA 179.244704140576 1877.86656601715
932 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 113.339 1890.671 572852.466 NA NA NA NA NA NA NA NA 101.885295003324 1883.05235842865
933 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 40.105 1892.415 572852.466 NA NA NA NA NA NA NA NA 28.6799705247889 1885.74322445883
934 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 86.138 1892.764 572852.466 NA NA NA NA NA NA NA NA 74.7136345990659 1885.49692809951
935 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 68.352 1894.159 572852.466 NA NA NA NA NA NA NA NA 56.9471609218205 1887.12180781067
936 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 99.738 1894.159 572852.466 NA NA NA NA NA NA NA NA 88.3305366461881 1886.71594558875
937 "St.Fs.55.06_28_2018.179.M" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "M" "06_28_2018" "DP" "Vessel" "07_Mature Vessels" 154.141 1894.682 572852.466 3589.82 153.793 1892.415 67.648 1685.169 11065.129 101.724 67.648 142.735750928825 1886.5353995824
938 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 25.109 1897.297 572852.466 NA NA NA NA NA NA NA NA 13.7483550594475 1890.81873424556
939 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 54.752 1901.482 572852.466 NA NA NA NA NA NA NA NA 43.4429940703491 1894.62006138384
940 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 83.348 1906.364 572852.466 NA NA NA NA NA NA NA NA 72.0997337498694 1899.13186932969
941 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 193.897 1908.806 572852.466 NA NA NA NA NA NA NA NA 182.671068692169 1900.14412131299
942 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 38.71 1910.201 572852.466 NA NA NA NA NA NA NA NA 27.5150835160451 1903.5457765022
943 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 66.26 1911.247 572852.466 NA NA NA NA NA NA NA NA 55.0763061341058 1904.23543134174
944 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 19.529 1911.595 572852.466 NA NA NA NA NA NA NA NA 8.35371354753246 1905.18769548004
945 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 111.247 1911.595 572852.466 NA NA NA NA NA NA NA NA 100.064044736201 1904.0016612205
946 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 121.011 1912.293 572852.466 NA NA NA NA NA NA NA NA 109.836254396674 1904.57334150855
947 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 97.297 1912.99 572852.466 NA NA NA NA NA NA NA NA 86.1332503197299 1905.57693641107
948 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 51.264 1918.919 572852.466 NA NA NA NA NA NA NA NA 40.180769034888 1912.10070784838
949 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 82.302 1921.709 572852.466 NA NA NA NA NA NA NA NA 71.2522522226811 1914.48911244365
950 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 34.874 1922.755 572852.466 NA NA NA NA NA NA NA NA 23.8417439715126 1916.14833134599
951 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 131.822 1923.801 572852.466 NA NA NA NA NA NA NA NA 120.795164018989 1915.94057885497
952 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 121.36 1924.15 572852.466 NA NA NA NA NA NA NA NA 110.338551806128 1916.42483708136
953 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 69.398 1926.591 572852.466 NA NA NA NA NA NA NA NA 58.4124618390761 1919.53756992144
954 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 108.457 1927.986 572852.466 NA NA NA NA NA NA NA NA 97.4862351844417 1920.42736908698
955 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 97.297 1928.335 572852.466 NA NA NA NA NA NA NA NA 86.3316813334097 1920.92065337055
956 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 165.301 1928.684 572852.466 NA NA NA NA NA NA NA NA 154.334508347854 1920.39024311083
957 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 20.575 1931.125 572852.466 NA NA NA NA NA NA NA NA 9.65217465126586 1924.70253636492
958 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 141.587 1931.822 572852.466 NA NA NA NA NA NA NA NA 130.663069608439 1923.83463391417
959 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 56.844 1932.52 572852.466 NA NA NA NA NA NA NA NA 45.9361812767251 1925.62841389658
960 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 39.058 1935.31 572852.466 NA NA NA NA NA NA NA NA 28.1877467825415 1928.64817696769
961 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 126.94 1935.658 572852.466 NA NA NA NA NA NA NA NA 116.066898807715 1927.85971813144
962 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 76.024 1937.053 572852.466 NA NA NA NA NA NA NA NA 65.1731952270637 1929.91301227618
963 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 96.949 1937.751 572852.466 NA NA NA NA NA NA NA NA 86.1054716835503 1930.34036616842
964 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 115.432 1941.935 572852.466 NA NA NA NA NA NA NA NA 104.641030883512 1934.28500685481
965 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 81.255 1942.633 572852.466 NA NA NA NA NA NA NA NA 70.4759145800388 1935.42490201234
966 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 49.172 1943.33 572852.466 NA NA NA NA NA NA NA NA 38.4046102597621 1936.53671908192
967 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 136.704 1945.074 572852.466 NA NA NA NA NA NA NA NA 125.951843663839 1937.14866948191
968 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 24.063 1946.469 572852.466 NA NA NA NA NA NA NA NA 13.3383010917083 1940.00014898471
969 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 62.772 1947.864 572852.466 NA NA NA NA NA NA NA NA 52.0621037016018 1940.89447411015
970 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 126.242 1951.351 572852.466 NA NA NA NA NA NA NA NA 115.571888280505 1943.56043205081
971 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 40.802 1954.141 572852.466 NA NA NA NA NA NA NA NA 30.1751105359431 1947.45505024083
972 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 15.693 1954.839 572852.466 NA NA NA NA NA NA NA NA 5.07723603035961 1948.4776842428
973 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 138.448 1961.639 572852.466 NA NA NA NA NA NA NA NA 127.909905059665 1953.68973222196
974 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 128.335 1963.731 572852.466 NA NA NA NA NA NA NA NA 117.82480294623 1955.91233168241
975 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 55.1 1964.255 572852.466 NA NA NA NA NA NA NA NA 44.6027023482002 1957.38331265169
976 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 10.462 1966.696 572852.466 NA NA NA NA NA NA NA NA 0 1960.40133654786
977 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 20.575 1969.486 572852.466 NA NA NA NA NA NA NA NA 10.1482327884944 1963.06032888905
978 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "Vessel" "04_SCW Vessels" 175.763 1970.357 572852.466 3742.274 175.132 1970.314 74.359 1803 10188 119.27 64.249 165.334520238581 1961.92447130161
979 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 31.386 1971.229 572852.466 NA NA NA NA NA NA NA NA 20.980868129377 1964.6633827158
980 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 44.289 1973.322 572852.466 NA NA NA NA NA NA NA NA 33.909854511904 1966.58935496909
981 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 139.146 1984.307 572852.466 NA NA NA NA NA NA NA NA 128.900973724104 1976.34681082672
982 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 34.874 1985.353 572852.466 NA NA NA NA NA NA NA NA 24.6512183667116 1978.74109734337
983 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 19.529 1987.446 572852.466 NA NA NA NA NA NA NA NA 9.3345666474756 1981.03235335518
984 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 53.705 1988.492 572852.466 NA NA NA NA NA NA NA NA 43.5212352462174 1981.636325308
985 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "Vessel" "04_SCW Vessels" 97.646 1988.84 572852.466 4237.171 95.466 1986.138 85.58 957 10841 73.67 63.124 87.4630613074441 1981.41608134122
986 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 131.473 1993.374 572852.466 NA NA NA NA NA NA NA NA 121.345863510412 1985.51227468072
987 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 138.099 1995.815 572852.466 NA NA NA NA NA NA NA NA 128.002874828623 1987.86738769483
988 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 11.508 1998.954 572852.466 NA NA NA NA NA NA NA NA 1.46305086861554 1992.64311320728
989 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 57.541 2003.487 572852.466 NA NA NA NA NA NA NA NA 47.5508195607639 1996.58046701142
990 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 63.819 2004.882 572852.466 NA NA NA NA NA NA NA NA 53.8463338218089 1997.89416758194
991 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 147.167 2005.58 572852.466 NA NA NA NA NA NA NA NA 137.196390907945 1997.51431005894
992 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 194.943 2006.626 572852.466 NA NA NA NA NA NA NA NA 184.981922370748 1997.94241614105
993 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 132.52 2009.765 572852.466 NA NA NA NA NA NA NA NA 122.604733135815 2001.88836509529
994 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 159.024 2010.462 572852.466 NA NA NA NA NA NA NA NA 149.115530184414 2002.24257527021
995 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 73.583 2018.483 572852.466 NA NA NA NA NA NA NA NA 63.7853962271186 2011.36776901227
996 "St.Fs.55.06_28_2018.179.S" "St.Fs.55.06_28_2018" "Fs.55" 2018 179 "Fs" 55 "S" "06_28_2018" "DP" "APF" "03_SCW Axial Parenchyma_Fibers" 129.032 2026.853 572852.466 NA NA NA NA NA NA NA NA 119.33799507176 2019.02004074074
